tweet_id,text,source,created_at,possibly_sensitive,author_id,places_type,places_normalized_text,hashtags,lang
1.4649728429829448e+18,"@BobRae48 And Ontario is throwing out massive quantities (just recently, 1,000,000+) of vaccine by not using them and letting them expire.  It's unconscionable. Maybe The federal government needs to monitor supply and claw it back to send abroad if it's not being used. @JustinTrudeau",Twitter for iPhone,2021-11-28T15:01:58.000Z,0.0,8.481800336886129e+17,Place,Ontario,,en
1.464971979014951e+18,"@MLGG2 @TheTorontoSun @fordnation @JustinTrudeau @PHAC_GC @TOPublicHealth @PublicHealthON @OttawaHealth @BBCWorld @WHO @hrw @globalnews @AOC the usa/fauci infected a mouse so they can use the vaccines for this 👇
listen to beck https://t.co/idh9iYN5lR
there is no pandemic, quit saying there is-

 https://t.co/dqk5slgObY https://t.co/YpXFsmImU6",Twitter Web App,2021-11-28T14:58:32.000Z,0.0,1.387180555586863e+18,Person,beck,,en
1.4649584025940214e+18,"@CPHO_Canada You're being distracted &amp; divided by #Variant news #MSMLiars &amp; bureaucrats. 
Controlled &amp; herded into Vaccine passports, which will become your digital ID permission to enter only the parts of your life your government will allow.
Wake up! It’s time to say “NO!”
#covidvariant https://t.co/0l9AOyoXaX",Twitter for Android,2021-11-28T14:04:35.000Z,0.0,8.297943397023252e+17,,,Variant MSMLiars covidvariant,en
1.4649583183429263e+18,"@CPHO_Canada MEDSCAPE POLL: One in three doctors won't give Covid-19 vaccine to their own kids

https://t.co/PIPpDxIImq",Twitter for iPhone,2021-11-28T14:04:15.000Z,0.0,1.239842902026535e+18,,,,en
1.4649581983522816e+18,"@CPHO_Canada Why are you pushing / mandating (illegally) a drug still in clinical trials? 🤷🏻‍♀️

Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals - Full Text View - https://t.co/30vzVZM6tS",Twitter for iPhone,2021-11-28T14:03:46.000Z,0.0,1.239842902026535e+18,,,,en
1.464955317842858e+18,"@slbell59 @JustinTrudeau Lol 😆  they all know vaccine doesnt do shit, and nothing will change. Until they say so. Or until we all unite and say no to more jabs and restrictions.",Twitter for Android,2021-11-28T13:52:19.000Z,0.0,1.3509938773024563e+18,,,,en
1.4649548416045793e+18,"@CPHO_Canada MEDSCAPE POLL: One in three doctors won't give Covid-19 vaccine to their own kids

https://t.co/PIPpDxIImq",Twitter for iPhone,2021-11-28T13:50:26.000Z,0.0,1.239842902026535e+18,,,,en
1.4649546680149975e+18,"@CPHO_Canada Why are you pushing / mandating (illegally) a drug still in clinical trials? 🤷🏻‍♀️

Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals - Full Text View - https://t.co/30vzVZM6tS",Twitter for iPhone,2021-11-28T13:49:45.000Z,0.0,1.239842902026535e+18,,,,en
1.4649440441450045e+18,@JustinTrudeau please we all need the booster Vaccine ( Covid) thank you,Twitter for iPhone,2021-11-28T13:07:32.000Z,0.0,2375326194.0,,,,en
1.4649275672496579e+18,"@JustinTrudeau @CPHO_Canada @TimHoustonNS @nsgov @NSHumanRights @MaximeBernier 
Gov needs to realize science and facts are telling you this is wrong. Herd immunity wins, not spending and mentally draining rules. .00017% have C19, no pandemic here.
https://t.co/MBbO1PUhQE",Twitter for Android,2021-11-28T12:02:03.000Z,0.0,1.0626973466712637e+18,,,,en
1.464927207122522e+18,"@4AnimalLife @Crossfittrades @JustinTrudeau @mikalche If I listened to the media I should basically feel less safe now that I have my shots, not more safe.

It's such an easy twist to make and so many people are buying in.

Fear the unvaxxed, shame them and exclude them. You vaccine does not *really* protect you from them.",Twitter for Android,2021-11-28T12:00:37.000Z,0.0,181510622.0,,,,en
1.4649010937381315e+18,@JustinTrudeau Your Excellency we all know that the variant will always be there as the virus mutate  and we have told that vaccine is the weapon  to fight against the pandemic  unless we are now doubting our own vaccines . Therefore there is no need to panic as we do have vaccines. Tx,Twitter for Android,2021-11-28T10:16:51.000Z,0.0,1.097545834332332e+18,Place,Tx,,en
1.4648942061834117e+18,"@slbell59 @JustinTrudeau It won't stop the pandemic.  More vaccinated just means more bodies to incubate vaccine resistant strains.  Which leaves the sick and elderly more at risk, since the government is grossly incompetent and they're not being properly isolated.",Twitter for Android,2021-11-28T09:49:29.000Z,0.0,9.733296533845975e+17,,,,en
1.4648664386576753e+18,"@MLGG2 @TheTorontoSun @fordnation @JustinTrudeau @PHAC_GC @TOPublicHealth @PublicHealthON @OttawaHealth Problem is, there is no actual vaccine, Martha, only experimental injections.  And people like Brian don’t have the guts to mention a word but keep up the BigPharma and Canadian politician’s support of the UN WEF New World Order #eugenicists",Twitter for iPad,2021-11-28T07:59:09.000Z,0.0,7.532783095978476e+17,Person Person,Martha Brian,eugenicists,en
1.4648657738647101e+18,@JustinTrudeau @jyduclos @CPHO_Canada @BobBenzen @jkenney @JasonCoppingAB @CMOH_Alberta Please don’t ignore vaccine adverse reactions https://t.co/9p7S6ZI30E,Twitter for iPhone,2021-11-28T07:56:31.000Z,0.0,530819236.0,,,,en
1.4648516669733847e+18,@JB88000 @barkhausmedia @CPHO_Canada I didn’t vote for the little blackface fascist so make me accept it. Is coercing half the country into taking a useless vaccine that clearly isn’t working how your democracy works? 🤡,Twitter for iPhone,2021-11-28T07:00:27.000Z,0.0,1.3878635081764454e+18,,,,en
1.464850147574272e+18,"@CanBorder #arriveCAN
My mother in  will start flying from Chile to Canada at 01.30am 30.11.21. Arriving 23.50pm on 30.11.21 in Montreal.
She cannot  complete the information in arrivecan because the application has not updated the authorization of the sinovac vaccine. Please help!!",Twitter for Android,2021-11-28T06:54:25.000Z,0.0,104996979.0,Place Place Place,Chile Canada Montreal,arriveCAN,en
1.4648212793121219e+18,@RealCandaceO @JustinTrudeau there you go clown. Make the country take another vaccine that is killing people,Twitter for iPhone,2021-11-28T04:59:42.000Z,0.0,1.3828438272794624e+18,,,,en
1.4648171674933862e+18,"@JustinTrudeau @fordnation when will booster shots be widely available in Ontario? A lot of us are past or are coming up on 6 months post-vax and the data seems to show we need boosters around 6 months post-vax
https://t.co/BDDYu777FE",Twitter Web App,2021-11-28T04:43:22.000Z,0.0,85947682.0,Place,Ontario,,en
1.4648088311128064e+18,"@JustinTrudeau No measurement for #Omicron variant??
🇨🇦 has a high possibility to have it because vaccinated foreigners can enter 🇨🇦 without PCR tests when they land.
“Only vaccine” strategy won’t work and make situations worse for #Omicron variant.",Twitter for iPhone,2021-11-28T04:10:14.000Z,0.0,1.2859416391485235e+18,,,Omicron Omicron,en
1.4648024035809894e+18,@SammyG_MD It’s time for @JustinTrudeau and the @liberal_party to actually enforce vaccine passport requirements on flights! Right @WestJet and @AirCanada ?,Twitter for iPhone,2021-11-28T03:44:42.000Z,0.0,1.4428647722617037e+18,,,,en
1.4648017081194045e+18,"@Marco2Imagine @NursesCanadian @Bret_Sears @ctharrigan @Ron_Nowlan_PPC @JackMinorPPC @AgnesMinor @cdn_nicholas @QofNB @char_krieger @rbvaughan @NBFreeProject @JustinTrudeau @premierbhiggs In any case protest all you like. I truly have sympathy for your group, as I would for anyone who listens to the fringe loons instead of the science. 
But just stay away from hospitals and vaccine clinics please.",Twitter for Android,2021-11-28T03:41:56.000Z,0.0,1.4361200708125368e+18,,,,en
1.4647972957661184e+18,"@fsorbara @randeepssarai @City_of_Vaughan @cafreeland @UKRinCAN @Yvan_Baker @vankayak @HonAhmedHussen @pfragiskatos @Ukraine @JustinTrudeau @HolodomorMuseum New York ER Closes As Employees Refuse To Comply With #VaccineMandate | ZeroHedge
https://t.co/1wTzNRgQi9",Twitter Web App,2021-11-28T03:24:24.000Z,0.0,1.3372539074001838e+18,Place Organization,New York ZeroHedge,VaccineMandate,en
1.4647818114650808e+18,@LimaAbedin @JustinTrudeau The foundation of the economic rebuild is the vaccine. He’s all but telling us as much. It has nothing to do with health.,Twitter for iPhone,2021-11-28T02:22:52.000Z,0.0,1.4490409141821153e+18,,,,en
1.464777756596527e+18,"@6_levy @JustinTrudeau @GovGPAA Covaxin is a vaccine made in India.

We have four (4) others here in Canada that have better efficacy than Covaxin.

Why would you want a vaccine that provides less protection?

And dragging feet for months?
Canada has one of the highest rates of vax'd in the world...",Twitter for Android,2021-11-28T02:06:46.000Z,0.0,1551263335.0,Place Place Place,India Canada Canada,,en
1.464772055832748e+18,@CPHO_Canada Maybe your vaccine doesn't work? Have you considered this yet?,Twitter for Android,2021-11-28T01:44:06.000Z,0.0,30982125.0,,,,en
1.4647694022813778e+18,"@ChrisBarnesArt @Crossfittrades @JustinTrudeau @mikalche 1930s Germany resulted in the Holocaust, that's why; and many anti-vaxxers are egregiously comparing vax mandates to that.

Vaccine mandates are not ""fascism"" like you imply. Several provinces require them to attend school. George Washington mandated US troop smallpox inoculation https://t.co/8xtbOLRy7Q",Twitter Web App,2021-11-28T01:33:34.000Z,0.0,239943074.0,Place Person Place,Germany George Washington US,,en
1.464761212877611e+18,"@CPHO_Canada I think Omicron reinforces the need for MUCH MORE research cuz sounds like y’all have no clue what’s happening, only the need for increased vaccine shots!",Twitter for iPhone,2021-11-28T01:01:01.000Z,0.0,1.4357414169117737e+18,,,,en
1.464756474668716e+18,"@JustinTrudeau And give them myocarditis? 600 kids died in the USA from the vaccine,  0 kids have died in Canada from the virus.... why would i do this to my kid exactly Justin?",Twitter for Android,2021-11-28T00:42:12.000Z,0.0,7.253006077545923e+17,Place Place Person,USA Canada Justin,,en
1.4647525335497646e+18,"@JustinTrudeau You discriminate against anyone hesitant on getting the vaccine,  you've Segregated and divided our country,  you've had 2 years to fight the virus after you promised it'd only take a few weeks to beat the curve. And not even a week back in Parliament your back to Zooming online.",Twitter for Android,2021-11-28T00:26:32.000Z,0.0,1.0903687544568914e+18,Place,Parliament,,en
1.4647513483611791e+18,"@CPHO_Canada Why are you pushing the vaccine but then not trusting it by setting an order date that expires in 2months. Follow Englands lead ,they will re-evaluate in 3weeks. If the vaccine is effective then why treat the vaccinated population that followed you order in this manner.",Twitter Web App,2021-11-28T00:21:49.000Z,0.0,3438908913.0,,,,en
1.4647512744406712e+18,"@JustinTrudeau You failed Canada ,failed as a feminist ,failed at foreign affairs ,failed the aboriginals ,failed  economy ,failed as drama teacher , now u wanna fail our children with a vaccine that they don’t need and clearly doesn’t work or last as advertised.",Twitter for iPhone,2021-11-28T00:21:32.000Z,0.0,323269450.0,Place,Canada,,en
1.4647507898014884e+18,"@ChrisBarnesArt @Crossfittrades @JustinTrudeau @mikalche Don't compare public health measures like vaccine mandates—which are to keep the populace healthy and alive—to 1930s Germany or the Holocaust. It's gross, sick, and historically wrong.

As I said, that unethical idiot politicizes science.
https://t.co/VJ8dGN15Ca",Twitter Web App,2021-11-28T00:19:36.000Z,0.0,239943074.0,Place,Germany,,en
1.464747704324477e+18,"@LA_Stoffel @JustinTrudeau As usual Trudeau is a day late and a pound short.That’s his M.O. just like with the vaccine roll outs. And people die.And when we ask him what he’s going to do about it in the future? His reply, he’s going to change the climate LMFAO. Climate is his cover for unaccountability.",Twitter for iPhone,2021-11-28T00:07:21.000Z,0.0,1250775252.0,Person,Trudeau,,en
